NUTS3;CODE
'LV00B';'LV-3853'
'LV005';'LV-5301'
'LV005';'LV-5719'
'LV00B';'LV-3438'
'LV00A';'LV-2152'
'LV00C';'LV-4718'
'LV00C';'LV-4122'
'LV005';'LV-5730'
'LV00B';'LV-3461'
'LV00C';'LV-4830'
'LV009';'LV-3913'
'LV00B';'LV-3329'
'LV009';'LV-3721'
'LV009';'LV-3731'
'LV005';'LV-5681'
'LV005';'LV-5697'
'LV00C';'LV-5001'
'LV00B';'LV-3873'
'LV009';'LV-5111'
'LV005';'LV-5451'
'LV005';'LV-5668'
'LV00A';'LV-1046'
'LV005';'LV-5739'
'LV00B';'LV-3463'
'LV005';'LV-5751'
'LV00C';'LV-4222'
'LV00B';'LV-3281'
'LV00A';'LV-1016'
'LV00A';'LV-1073'
'LV00C';'LV-4234'
'LV00C';'LV-5003'
'LV009';'LV-5214'
'LV00C';'LV-4223'
'LV00C';'LV-4358'
'LV00A';'LV-2125'
'LV009';'LV-5228'
'LV00C';'LV-4412'
'LV00C';'LV-4726'
'LV005';'LV-4642'
'LV005';'LV-4648'
'LV00B';'LV-3880'
'LV00B';'LV-3890'
'LV00C';'LV-4871'
'LV00B';'LV-3895'
'LV005';'LV-4501'
'LV00B';'LV-3441'
'LV00B';'LV-3457'
'LV00C';'LV-4416'
'LV005';'LV-4619'
'LV005';'LV-4577'
'LV009';'LV-3713'
'LV00C';'LV-4301'
'LV00B';'LV-3440'
'LV00B';'LV-3475'
'LV00B';'LV-3619'
'LV005';'LV-5652'
'LV005';'LV-5698'
'LV00C';'LV-4128'
'LV00B';'LV-3333'
'LV00A';'LV-2012'
'LV00C';'LV-4332'
'LV009';'LV-3017'
'LV009';'LV-5120'
'LV005';'LV-5465'
'LV00B';'LV-3414'
'LV005';'LV-5444'
'LV00B';'LV-3411'
'LV009';'LV-5115'
'LV00C';'LV-4713'
'LV00A';'LV-2145'
'LV009';'LV-3917'
'LV00A';'LV-2141'
'LV00B';'LV-3435'
'LV00B';'LV-3477'
'LV00B';'LV-3617'
'LV00C';'LV-4245'
'LV005';'LV-4586'
'LV005';'LV-4617'
'LV009';'LV-5223'
'LV00B';'LV-3310'
'LV009';'LV-3907'
'LV005';'LV-5417'
'LV00B';'LV-3320'
'LV00A';'LV-2114'
'LV00A';'LV-1044'
'LV00B';'LV-3445'
'LV009';'LV-3936'
'LV005';'LV-5335'
'LV005';'LV-4614'
'LV00B';'LV-3613'
'LV00C';'LV-4202'
'LV00B';'LV-3264'
'LV00B';'LV-3113'
'LV00C';'LV-4206'
'LV00C';'LV-4220'
'LV00B';'LV-3442'
'LV00B';'LV-3133'
'LV009';'LV-3918'
'LV00A';'LV-1006'
'LV00A';'LV-1010'
'LV00A';'LV-1024'
'LV005';'LV-5441'
'LV005';'LV-5656'
'LV005';'LV-5704'
'LV005';'LV-5737'
'LV005';'LV-5740'
'LV005';'LV-5750'
'LV005';'LV-5334'
'LV005';'LV-5653'
'LV005';'LV-5687'
'LV005';'LV-5333'
'LV00A';'LV-1069'
'LV00A';'LV-1084'
'LV009';'LV-3001'
'LV009';'LV-3008'
'LV00A';'LV-2015'
