NUTS3;CODE
'BG421';'4354'
'BG421';'4208'
'BG344';'6064'
'BG334';'7985'
'BG334';'7986'
'BG414';'2446'
'BG424';'4814'
'BG344';'6185'
'BG421';'4197'
'BG423';'4657'
'BG313';'3041'
'BG313';'3249'
'BG422';'6485'
'BG425';'6661'
'BG415';'2575'
'BG341';'8487'
'BG414';'2359'
'BG331';'9218'
'BG342';'8863'
'BG341';'8149'
'BG332';'9495'
'BG332';'9499'
'BG424';'4731'
'BG312';'3641'
'BG312';'3665'
'BG425';'6773'
'BG312';'3485'
'BG424';'4943'
'BG341';'8535'
'BG341';'8577'
'BG341';'8157'
'BG341';'8161'
'BG412';'2140'
'BG424';'4739'
'BG413';'2723'
'BG314';'5951'
'BG412';'2267'
'BG325';'7672'
'BG424';'4745'
'BG413';'2734'
'BG333';'9821'
'BG331';'9295'
'BG343';'8749'
'BG343';'8755'
'BG341';'8437'
'BG312';'3525'
'BG412';'2295'
'BG344';'6175'
'BG321';'5159'
'BG313';'3332'
'BG421';'4244'
'BG424';'4967'
'BG333';'9787'
'BG414';'2497'
'BG313';'3144'
'BG415';'2557'
'BG324';'7279'
'BG312';'3659'
'BG331';'9193'
'BG414';'2350'
'BG332';'9527'
'BG315';'5723'
'BG325';'7554'
'BG412';'2132'
'BG343';'8654'
'BG332';'9360'
'BG424';'4733'
'BG414';'2345'
'BG412';'2044'
'BG325';'7611'
'BG325';'7645'
'BG413';'2757'
'BG342';'8851'
'BG341';'8450'
'BG313';'3167'
'BG313';'3345'
'BG424';'4819'
'BG425';'6961'
'BG413';'2825'
'BG333';'9791'
'BG341';'8314'
'BG315';'5500'
'BG321';'5068'
'BG344';'6275'
'BG423';'4480'
'BG314';'5937'
'BG412';'2169'
'BG321';'5027'
'BG413';'2774'
'BG412';'2273'
'BG332';'9450'
'BG415';'2507'
'BG415';'2509'
'BG415';'2537'
'BG415';'2542'
'BG415';'2551'
'BG415';'2565'
'BG415';'2576'
'BG415';'2588'
'BG415';'2589'
'BG415';'2599'
'BG415';'2585'
'BG415';'2593'
'BG415';'2596'
'BG322';'5300'
'BG322';'5301'
'BG322';'5343'
'BG325';'7577'
'BG323';'7129'
'BG325';'7580'
'BG325';'7661'
'BG325';'7664'
'BG325';'7623'
'BG325';'7643'
'BG425';'6873'
'BG425';'6880'
'BG425';'6892'
'BG425';'6893'
'BG413';'2772'
'BG413';'2780'
'BG413';'2781'
'BG425';'6918'
'BG425';'6928'
'BG425';'6935'
'BG425';'6954'
'BG425';'6962'
'BG425';'6967'
'BG331';'9000'
'BG412';'2021'
'BG412';'2025'
'BG412';'2028'
'BG313';'3354'
'BG321';'5029'
'BG321';'5031'
'BG321';'5040'
'BG321';'5044'
'BG321';'5058'
'BG321';'5064'
'BG321';'5138'
'BG321';'5081'
'BG321';'5087'
'BG321';'5095'
'BG421';'4113'
'BG415';'2579'
'BG415';'2584'
'BG425';'6771'
'BG422';'6528'
'BG422';'6370'
'BG423';'4484'
'BG424';'4970'
'BG321';'5061'
'BG321';'5231'
'BG341';'8439'
'BG322';'5464'
'BG322';'5470'
'BG341';'8445'
'BG413';'2941'
'BG315';'5758'
'BG344';'6279'
'BG412';'2279'
'BG414';'2347'
'BG324';'7441'
'BG333';'9850'
'BG311';'3779'
'BG333';'9973'
'BG414';'2340'
'BG311';'3747'
'BG324';'7242'
'BG324';'7263'
'BG414';'2419'
'BG334';'7857'
'BG331';'9252'
'BG342';'8895'
'BG412';'2258'
'BG344';'6150'
'BG313';'3157'
'BG311';'3784'
'BG311';'3930'
'BG342';'8949'
'BG311';'3767'
'BG344';'6144'
'BG344';'6183'
'BG412';'2015'
'BG321';'5034'
'BG312';'3517'
'BG314';'5444'
'BG423';'4532'
'BG425';'6744'
'BG315';'5560'
'BG315';'5578'
'BG343';'8738'
'BG343';'8663'
'BG343';'8777'
'BG314';'5962'
'BG421';'4104'
'BG313';'3132'
'BG321';'5048'
'BG321';'5133'
'BG341';'8549'
'BG341';'8153'
'BG322';'5479'
'BG322';'5460'
'BG322';'5472'
'BG332';'9694'
'BG415';'2638'
'BG423';'4499'
'BG314';'5849'
'BG414';'2364'
'BG324';'7218'
'BG323';'7085'
'BG424';'4700'
'BG424';'4746'
'BG412';'2119'
'BG334';'7871'
'BG412';'2182'
'BG412';'2061'
'BG424';'4812'
'BG424';'4836'
'BG311';'3916'
'BG331';'9237'
'BG412';'2230'
'BG424';'4820'
'BG344';'6188'
'BG425';'6698'
'BG343';'8743'
'BG343';'8653'
'BG315';'5700'
'BG324';'7255'
'BG414';'2452'
'BG323';'7131'
'BG325';'7557'
'BG325';'7541'
'BG334';'7830'
'BG334';'7869'
'BG411';'1755'
'BG344';'6290'
'BG412';'2190'
'BG325';'7539'
'BG314';'5870'
'BG314';'5880'
'BG412';'2221'
'BG321';'5127'
'BG333';'9826'
'BG325';'7680'
'BG332';'9677'
'BG425';'6856'
'BG424';'4859'
'BG424';'4728'
'BG332';'9669'
'BG425';'6766'
'BG341';'8536'
'BG341';'8562'
'BG422';'6411'
'BG425';'6948'
'BG341';'8484'
'BG422';'6359'
'BG421';'4255'
'BG333';'9935'
'BG313';'3065'
'BG425';'6884'
'BG334';'7974'
'BG331';'9238'
'BG332';'9655'
'BG325';'7573'
'BG413';'2858'
'BG412';'2212'
'BG344';'6281'
'BG415';'2573'
'BG343';'8732'
'BG332';'9549'
'BG412';'2200'
'BG342';'8940'
'BG412';'2024'
'BG421';'4199'
'BG342';'8989'
'BG411';'1786'
'BG332';'9351'
'BG332';'9687'
'BG341';'8541'
'BG422';'6345'
'BG332';'9337'
'BG412';'2274'
'BG334';'7853'
'BG424';'4846'
'BG412';'2292'
'BG421';'4167'
'BG344';'6148'
'BG422';'6496'
'BG421';'4235'
'BG424';'4855'
'BG422';'6352'
'BG413';'2755'
'BG343';'8644'
'BG425';'6853'
'BG313';'3147'
'BG341';'8275'
'BG341';'8469'
'BG342';'8944'
'BG413';'2846'
'BG315';'5683'
'BG322';'5423'
'BG334';'7770'
'BG321';'5294'
'BG321';'5165'
'BG315';'5665'
'BG311';'3776'
'BG421';'4338'
'BG332';'9540'
'BG415';'2636'
'BG413';'2945'
'BG313';'3135'
'BG412';'2016'
'BG424';'4736'
'BG411';'1223'
'BG334';'7932'
'BG421';'4300'
'BG425';'6624'
'BG412';'2096'
'BG414';'2366'
'BG341';'8479'
'BG415';'2543'
'BG421';'4230'
'BG413';'2751'
'BG425';'6643'
'BG343';'8691'
'BG334';'7975'
'BG321';'5097'
'BG413';'2769'
'BG413';'2798'
'BG343';'8736'
'BG315';'5544'
'BG315';'5549'
'BG315';'5552'
'BG315';'5559'
'BG315';'5562'
'BG315';'5568'
'BG413';'2800'
'BG413';'2804'
'BG322';'5424'
'BG322';'5425'
'BG322';'5441'
'BG322';'5445'
'BG413';'2708'
'BG413';'2728'
'BG413';'2739'
'BG413';'2915'
'BG413';'2917'
'BG425';'6838'
'BG413';'2947'
'BG413';'2948'
'BG413';'2949'
'BG413';'2967'
'BG413';'2854'
'BG315';'5648'
'BG413';'2850'
'BG413';'2863'
'BG413';'2869'
'BG413';'2874'
'BG413';'2880'
'BG413';'2883'
'BG413';'2885'
'BG413';'2889'
'BG413';'2897'
'BG321';'5227'
'BG321';'5187'
'BG321';'5189'
'BG331';'9221'
'BG331';'9231'
'BG331';'9135'
'BG331';'9118'
'BG331';'9119'
'BG331';'9254'
'BG331';'9255'
'BG331';'9257'
'BG331';'9263'
'BG331';'9200'
'BG331';'9224'
'BG331';'9233'
'BG331';'9234'
'BG331';'9247'
'BG331';'9111'
'BG331';'9115'
'BG412';'2247'
'BG412';'2250'
'BG412';'2128'
'BG344';'6225'
'BG344';'6232'
'BG344';'6235'
'BG344';'6237'
'BG413';'2813'
'BG413';'2821'
'BG413';'2823'
'BG343';'8731'
'BG343';'8741'
'BG343';'8747'
'BG343';'8748'
'BG315';'5781'
'BG315';'5782'
'BG315';'5792'
'BG412';'2112'
'BG412';'2117'
'BG412';'2127'
'BG411';'1747'
'BG411';'1748'
'BG411';'1763'
'BG411';'1764'
'BG411';'1791'
'BG411';'2286'
'BG412';'2184'
'BG412';'2186'
'BG412';'2060'
'BG412';'2068'
'BG344';'6293'
'BG412';'2231'
'BG412';'2154'
'BG412';'2188'
'BG412';'2189'
'BG331';'9104'
'BG325';'7590'
'BG344';'6224'
'BG332';'9378'
'BG332';'9480'
'BG332';'9485'
'BG332';'9659'
'BG425';'6930'
'BG425';'6739'
'BG413';'2727'
'BG315';'5553'
'BG315';'5637'
'BG333';'9944'
'BG333';'9922'
'BG414';'2418'
'BG341';'8111'
'BG312';'3529'
'BG322';'5337'
'BG322';'5475'
'BG425';'6770'
'BG422';'6487'
'BG414';'2481'
'BG331';'9178'
'BG334';'7852'
'BG342';'8935'
'BG342';'8876'
'BG415';'2535'
'BG415';'2632'
'BG425';'6875'
'BG422';'6584'
'BG422';'6949'
'BG425';'6696'
'BG423';'4409'
'BG325';'7617'
'BG424';'4931'
'BG424';'4948'
'BG424';'4833'
'BG314';'5844'
'BG421';'4259'
'BG334';'7980'
'BG334';'7842'
'BG311';'3819'
'BG342';'8945'
'BG412';'2133'
'BG344';'6250'
'BG334';'7707'
'BG334';'7752'
'BG344';'6066'
'BG313';'3133'
'BG344';'6229'
'BG314';'5895'
'BG333';'9783'
'BG333';'9900'
'BG333';'9824'
'BG323';'7081'
'BG424';'4996'
'BG424';'4793'
'BG344';'6254'
'BG311';'3731'
'BG331';'9171'
'BG313';'3051'
'BG313';'3128'
'BG313';'3348'
'BG321';'5033'
'BG321';'5283'
'BG421';'4218'
'BG425';'6664'
'BG343';'8728'
'BG413';'2939'
'BG413';'2736'
'BG332';'9541'
'BG341';'8341'
'BG423';'4520'
'BG423';'4473'
'BG323';'7167'
'BG334';'7850'
'BG342';'8941'
'BG342';'8859'
'BG344';'6149'
'BG321';'5139'
'BG321';'5239'
'BG321';'5285'
'BG424';'4922'
'BG325';'7671'
'BG424';'4971'
'BG424';'4975'
'BG424';'4734'
'BG332';'9357'
'BG332';'9471'
'BG322';'5304'
'BG312';'3489'
'BG421';'4257'
'BG413';'2865'
'BG332';'9562'
'BG334';'7835'
'BG424';'4783'
'BG332';'9619'
'BG321';'5049'
'BG414';'2470'
'BG412';'2049'
'BG412';'2131'
'BG412';'2217'
'BG341';'8272'
'BG343';'8754'
'BG412';'2014'
'BG425';'6832'
'BG315';'5633'
'BG323';'7091'
'BG312';'3642'
'BG412';'2296'
'BG331';'9128'
'BG313';'3300'
'BG322';'5421'
'BG421';'4128'
'BG324';'7421'
'BG411';'1151'
'BG321';'5280'
'BG425';'6640'
'BG342';'8890'
'BG341';'8552'
'BG324';'7438'
'BG313';'3333'
'BG344';'6215'
'BG333';'9801'
'BG313';'3264'
'BG315';'5725'
'BG331';'9245'
'BG413';'2828'
'BG312';'3488'
'BG341';'8447'
'BG341';'8491'
'BG332';'9552'
'BG323';'7069'
'BG341';'8539'
'BG421';'4353'
'BG425';'6966'
'BG423';'4417'
'BG422';'6474'
'BG312';'3649'
'BG341';'8332'
'BG421';'4180'
'BG334';'7995'
'BG334';'7943'
'BG313';'3251'
'BG324';'7445'
'BG333';'9960'
'BG333';'9928'
'BG414';'2465'
'BG315';'5548'
'BG413';'2814'
'BG413';'2820'
'BG413';'2832'
'BG343';'8717'
'BG425';'6674'
'BG425';'6665'
'BG315';'5620'
'BG412';'2062'
'BG424';'4824'
'BG324';'7316'
'BG322';'5332'
'BG321';'5137'
'BG321';'5096'
'BG331';'9113'
'BG331';'9114'
'BG413';'2746'
'BG413';'2905'
'BG321';'5281'
'BG315';'5660'
'BG323';'7121'
'BG412';'2185'
'BG325';'7691'
'BG325';'7569'
'BG413';'2776'
'BG413';'2787'
'BG344';'6269'
'BG312';'3680'
'BG421';'4248'
'BG422';'6540'
'BG422';'6547'
'BG424';'4828'
'BG341';'8455'
'BG423';'4465'
'BG313';'3328'
'BG311';'3959'
'BG421';'4112'
'BG412';'2252'
'BG321';'5198'
'BG321';'5282'
'BG321';'5160'
'BG321';'5162'
'BG321';'5166'
'BG321';'5171'
'BG321';'5172'
'BG321';'5176'
'BG325';'7536'
'BG325';'7678'
'BG325';'7620'
'BG325';'7685'
'BG325';'7687'
'BG325';'7688'
'BG323';'7090'
'BG323';'7055'
'BG323';'7059'
'BG323';'7071'
'BG323';'7067'
'BG325';'7650'
'BG343';'8667'
'BG343';'8668'
'BG343';'8669'
'BG343';'8671'
'BG343';'8678'
'BG315';'5614'
'BG315';'5657'
'BG315';'5671'
'BG415';'2688'
'BG415';'2690'
'BG415';'2624'
'BG415';'2633'
'BG415';'2661'
'BG415';'2663'
'BG415';'2664'
'BG415';'2675'
'BG415';'2625'
'BG415';'2628'
'BG315';'5569'
'BG315';'5793'
'BG344';'6262'
'BG344';'6267'
'BG344';'6268'
'BG321';'5157'
'BG321';'5220'
'BG325';'7683'
'BG325';'7684'
'BG325';'7693'
'BG325';'7564'
'BG325';'7500'
'BG325';'7542'
