NUTS3;CODE
'FI1D9';'86401'
'FI1D9';'92401'
'FI1D9';'92501'
'FI1D9';'85501'
'FI1D9';'85801'
'FI1D9';'86301'
'FI1D9';'69101'
'FI1D9';'84101'
'FI1D9';'85101'
'FI1D9';'85201'
'FI1D9';'93401'
'FI1D9';'93601'
'FI1D8';'88901'
'FI1D8';'89201'
'FI1D8';'89401'
'FI1D8';'89601'
'FI1D8';'87401'
'FI1D8';'87601'
'FI1D8';'88201'
'FI1D8';'88401'
'FI1D8';'88601'
'FI1D9';'91701'
'FI1D7';'96101'
'FI1D7';'96201'
'FI1D7';'96301'
'FI1D7';'97701'
'FI1D7';'97770'
'FI1D7';'99999'
'FI1D7';'94101'
'FI1D7';'94401'
'FI1D7';'95201'
'FI1D7';'95401'
'FI1D7';'95421'
'FI1D7';'95601'
'FI1D7';'95701'
'FI1D7';'97901'
'FI1D7';'98101'
'FI1D7';'98901'
'FI1D7';'95901'
'FI1D7';'99101'
'FI1D7';'99131'
'FI1D7';'99301'
'FI1D7';'99401'
'FI1D7';'99601'
'FI1D7';'99801'
'FI1D7';'99871'
'FI1D7';'99981'
'FI1B1';'10901'
'FI1C2';'11101'
'FI1C2';'13101'
'FI1C2';'14330'
'FI1C2';'14370'
'FI1C6';'17501'
'FI1C6';'19601'
'FI1D5';'67101'
'FI19A';'68601'
'FI1D5';'69540'
'FI1B1';'07171'
'FI1DB';'71801'
'FI1DB';'71999'
'FI1DB';'73270'
'FI1DB';'73860'
'FI1DB';'74999'
'FI1DB';'77899'
'FI1DA';'77999'
'FI1DB';'78201'
'FI19B';'31761'
'FI1C1';'21661'
'FI1C1';'23501'
'FI1DC';'81999'
'FI1D9';'86601'
'FI1D9';'86801'
'FI1D8';'87101'
'FI1D8';'89999'
'FI200';'22101'
'FI200';'22151'
'FI200';'22411'
'FI1B1';'00102'
'FI1B1';'00121'
'FI1B1';'00131'
'FI1B1';'00141'
'FI1B1';'00151'
'FI1B1';'00161'
'FI1B1';'00171'
'FI1B1';'00181'
'FI1B1';'00191'
'FI1B1';'00201'
'FI1B1';'00211'
'FI1B1';'00221'
'FI1B1';'00231'
'FI1B1';'00232'
'FI1B1';'00241'
'FI1B1';'00251'
'FI1B1';'00271'
'FI1B1';'00281'
'FI1B1';'00301'
'FI1B1';'00321'
'FI1B1';'00331'
'FI1B1';'00341'
'FI1B1';'00351'
'FI1B1';'00371'
'FI1B1';'00381'
'FI1B1';'00391'
'FI1B1';'00401'
'FI1B1';'00411'
'FI1B1';'00421'
'FI1B1';'00431'
'FI1B1';'00441'
'FI1B1';'00501'
'FI1B1';'00511'
'FI1B1';'00521'
'FI1B1';'00531'
'FI1B1';'00551'
'FI1B1';'00561'
'FI1B1';'00581'
'FI1B1';'00601'
'FI1B1';'00621'
'FI1B1';'00641'
'FI1B1';'00661'
'FI1D9';'91999'
'FI1D9';'92101'
'FI1D9';'93101'
'FI1D9';'93680'
'FI1D9';'93730'
'FI1D9';'93780'
'FI1D9';'93820'
'FI1D9';'93825'
'FI1B1';'00100'
'FI1B1';'00120'
'FI1B1';'00130'
'FI1B1';'00240'
'FI1B1';'00350'
'FI1B1';'00140'
'FI1B1';'00280'
'FI1B1';'00290'
'FI1B1';'00300'
'FI1B1';'00150'
'FI1B1';'00160'
'FI1B1';'00170'
'FI1B1';'00180'
'FI1B1';'00190'
'FI1B1';'00200'
'FI1B1';'00310'
'FI1B1';'00320'
'FI1B1';'00210'
'FI1B1';'00220'
'FI1B1';'00230'
'FI1B1';'00360'
'FI1B1';'00250'
'FI1B1';'00260'
'FI1B1';'00270'
'FI1B1';'00330'
'FI1B1';'00340'
'FI1B1';'00370'
'FI1B1';'00380'
'FI1B1';'00390'
'FI1B1';'00400'
'FI1B1';'00410'
'FI1B1';'00420'
'FI1B1';'00430'
'FI1B1';'00440'
'FI1B1';'00500'
'FI1B1';'00510'
'FI1B1';'00520'
'FI1B1';'00530'
'FI1B1';'00880'
'FI1B1';'00540'
'FI1B1';'00550'
'FI1B1';'00560'
'FI1B1';'07370'
'FI1B1';'00570'
'FI1B1';'00580'
'FI1B1';'07390'
'FI1B1';'00590'
'FI1B1';'00600'
'FI1B1';'00610'
'FI1B1';'00620'
'FI1B1';'00630'
'FI1B1';'00900'
'FI1B1';'00640'
'FI1B1';'00650'
'FI1B1';'00660'
'FI1B1';'00670'
'FI1B1';'00680'
'FI1B1';'00690'
'FI1B1';'07900'
'FI1B1';'00700'
'FI1B1';'00710'
'FI1B1';'00720'
'FI1B1';'00730'
'FI1B1';'00910'
'FI1B1';'00740'
'FI1B1';'00750'
'FI1B1';'00760'
'FI1B1';'00770'
'FI1B1';'05440'
'FI1B1';'00780'
'FI1B1';'00790'
'FI1B1';'00800'
'FI1B1';'00920'
'FI1B1';'00950'
'FI1B1';'00810'
'FI1B1';'00820'
'FI1B1';'00930'
'FI1B1';'00830'
'FI1B1';'00940'
'FI1B1';'00960'
'FI1B1';'00840'
'FI1B1';'00850'
'FI1B1';'00860'
'FI1B1';'00870'
'FI1B1';'00890'
'FI1B1';'00970'
'FI1B1';'00980'
'FI1B1';'00990'
'FI1B1';'01120'
'FI1B1';'01150'
'FI1B1';'01180'
'FI1B1';'01190'
'FI1B1';'01200'
'FI1B1';'01230'
'FI1B1';'01260'
'FI1B1';'01280'
'FI1B1';'01380'
'FI1B1';'01640'
'FI1B1';'01300'
'FI1B1';'01340'
'FI1B1';'01350'
'FI1B1';'01360'
'FI1B1';'01370'
'FI1B1';'01390'
'FI1B1';'01400'
'FI1B1';'01420'
'FI1B1';'01490'
'FI1B1';'01770'
'FI1B1';'01450'
'FI1B1';'01480'
'FI1B1';'01630'
'FI1B1';'01510'
'FI1B1';'01520'
'FI1B1';'01530'
'FI1B1';'01600'
'FI1B1';'01610'
'FI1B1';'01620'
'FI1B1';'01650'
'FI1B1';'01660'
'FI1B1';'01670'
'FI1B1';'01680'
'FI1B1';'01690'
'FI1B1';'01700'
'FI1B1';'01710'
'FI1B1';'01720'
'FI1B1';'01730'
'FI1B1';'01740'
'FI1B1';'01750'
'FI1B1';'01760'
'FI1B1';'01800'
'FI1B1';'01810'
'FI1B1';'01820'
'FI1B1';'02110'
'FI1B1';'01830'
'FI1B1';'01840'
'FI1B1';'01860'
'FI1B1';'02120'
'FI1B1';'01900'
'FI1B1';'01940'
'FI1B1';'02100'
'FI1B1';'02130'
'FI1B1';'02140'
'FI1B1';'02150'
'FI1B1';'02250'
'FI1B1';'02160'
'FI1B1';'02660'
'FI1B1';'02170'
'FI1B1';'02180'
'FI1B1';'02200'
'FI1B1';'02210'
'FI1B1';'02230'
'FI1B1';'02240'
'FI1B1';'02260'
'FI1B1';'02270'
'FI1B1';'02280'
'FI1B1';'02290'
'FI1B1';'02300'
'FI1B1';'07910'
'FI1B1';'02320'
'FI1B1';'02330'
'FI1B1';'02340'
'FI1B1';'02430'
'FI1B1';'07690'
'FI1B1';'02360'
'FI1B1';'02380'
'FI1B1';'02440'
'FI1B1';'02390'
'FI1B1';'02400'
'FI1B1';'02410'
'FI1B1';'02420'
'FI1B1';'02450'
'FI1B1';'02460'
'FI1B1';'02470'
'FI1B1';'02480'
'FI1B1';'02580'
'FI200';'22430'
'FI1B1';'02490'
'FI1B1';'02510'
'FI1B1';'02590'
'FI200';'22520'
'FI1B1';'02520'
'FI1B1';'02540'
'FI1B1';'02550'
'FI1B1';'02570'
'FI1B1';'02600'
'FI1B1';'02610'
'FI1B1';'02620'
'FI1B1';'02630'
'FI1B1';'02650'
'FI200';'22530'
'FI1B1';'02680'
'FI1B1';'02700'
'FI1B1';'02710'
'FI200';'22550'
'FI1B1';'02720'
'FI1B1';'02730'
'FI1B1';'02740'
'FI1B1';'02750'
'FI1B1';'02760'
'FI200';'22610'
'FI1B1';'02770'
'FI1B1';'02780'
'FI1B1';'02810'
'FI1B1';'02820'
'FI1B1';'02860'
'FI1B1';'02880'
'FI1B1';'02920'
'FI1B1';'04150'
'FI1B1';'02940'
'FI1B1';'02970'
'FI1B1';'02980'
'FI1B1';'04320'
'FI1B1';'03100'
'FI1B1';'03150'
'FI1B1';'03600'
'FI1B1';'03220'
'FI1B1';'03250'
'FI1B1';'03620'
'FI1B1';'03300'
'FI1B1';'03320'
'FI1B1';'03710'
'FI1B1';'03790'
'FI200';'22630'
'FI1B1';'03400'
'FI1B1';'03430'
'FI1B1';'03810'
'FI200';'22710'
'FI1B1';'03850'
'FI1B1';'03870'
'FI1B1';'04130'
'FI1B1';'04530'
'FI1B1';'04170'
'FI1B1';'04200'
'FI1B1';'04330'
'FI200';'22720'
'FI1B1';'04220'
'FI1B1';'04230'
'FI1B1';'04340'
'FI200';'22730'
'FI1B1';'04240'
'FI1B1';'04250'
'FI1B1';'04260'
'FI1B1';'04350'
'FI1B1';'04300'
'FI1B1';'04310'
'FI1B1';'04680'
'FI1B1';'04360'
'FI1B1';'04370'
'FI1B1';'04380'
'FI1B1';'04390'
'FI200';'22810'
'FI1B1';'04400'
'FI1B1';'04410'
'FI1B1';'04420'
'FI1B1';'04480'
'FI1B1';'04430'
'FI1B1';'04440'
'FI1B1';'04460'
'FI1B1';'04500'
'FI1B1';'04600'
'FI1B1';'04620'
'FI1B1';'04630'
'FI1B1';'04660'
'FI200';'22820'
'FI1B1';'04740'
'FI1B1';'04770'
'FI1B1';'04820'
'FI1B1';'04840'
'FI1B1';'04920'
'FI1B1';'04940'
'FI1B1';'05100'
'FI1B1';'05200'
'FI1B1';'05250'
'FI1B1';'05400'
'FI1B1';'05430'
'FI200';'22830'
'FI1B1';'05450'
'FI1B1';'05460'
'FI1B1';'05470'
'FI1B1';'05510'
'FI1B1';'05620'
'FI200';'22840'
'FI1B1';'05720'
'FI1B1';'05800'
'FI1B1';'05810'
'FI1B1';'05820'
'FI1B1';'05830'
'FI1B1';'05840'
'FI1B1';'05850'
'FI1B1';'05860'
'FI1B1';'05880'
'FI1B1';'05900'
'FI1B1';'05950'
'FI1B1';'06100'
'FI1B1';'06150'
'FI1B1';'06200'
'FI1B1';'06500'
'FI1B1';'06530'
'FI200';'22910'
'FI1B1';'06400'
'FI1B1';'06450'
'FI1B1';'07150'
'FI1B1';'06650'
'FI1B1';'06830'
'FI1B1';'07170'
'FI1B1';'07800'
'FI1B1';'06750'
'FI1B1';'07360'
'FI1B1';'06850'
'FI1B1';'06880'
'FI1B1';'06950'
'FI1B1';'07110'
'FI1B1';'07130'
'FI1B1';'07190'
'FI1B1';'07220'
'FI1B1';'07230'
'FI1B1';'07280'
'FI1B1';'07310'
'FI1B1';'07320'
'FI1B1';'07350'
'FI1B1';'07410'
'FI1B1';'07510'
'FI1B1';'07530'
'FI1B1';'07450'
'FI1B1';'07500'
'FI1B1';'07550'
'FI1B1';'07560'
'FI1B1';'07565'
'FI1B1';'07580'
'FI1B1';'07590'
'FI1B1';'07600'
'FI1B1';'07680'
'FI1B1';'07700'
'FI1B1';'07720'
'FI1B1';'07740'
